score_id,user_id,company_id,date,churn_probability,state,logins_that_day,time_spent_mins
45962,141,2,2024-12-07,0.95,Churned,0,0.0
45963,141,2,2024-12-10,0.91,Churned,2,33.82
45964,141,2,2024-12-16,0.87,Churned,2,37.0
45965,141,2,2024-12-20,0.92,Churned,1,22.14
45966,141,2,2024-12-24,0.88,Churned,2,37.42
45967,141,2,2024-12-27,0.95,Churned,0,0.0
45968,141,2,2025-01-01,0.95,Churned,0,0.0
45969,141,2,2025-01-06,0.95,Churned,1,6.64
45970,141,2,2025-01-10,0.91,Churned,2,23.52
45971,141,2,2025-01-16,0.95,Churned,1,19.64
45972,141,2,2025-01-23,0.95,Churned,1,17.56
45973,141,2,2025-01-30,0.95,Churned,1,7.1
45974,141,2,2025-02-06,0.95,Churned,1,24.99
45975,141,2,2025-02-11,0.95,Churned,1,18.85
45976,141,2,2025-02-18,0.95,Churned,1,19.89
45977,141,2,2025-02-21,0.91,Churned,2,37.81
45978,141,2,2025-02-27,0.87,Churned,2,28.62
45979,141,2,2025-03-02,0.95,Churned,0,0.0
45980,141,2,2025-03-08,0.91,Churned,2,31.31
45981,141,2,2025-03-15,0.95,Churned,0,0.0
45982,141,2,2025-03-22,0.95,Churned,0,0.0
45983,141,2,2025-03-27,0.95,Churned,0,0.0
45984,141,2,2025-04-02,0.91,Churned,2,38.73
45985,141,2,2025-04-08,0.95,Churned,1,6.22
45986,141,2,2025-04-12,0.95,Churned,1,18.41
45987,141,2,2025-04-17,0.91,Churned,2,33.07
45988,141,2,2025-04-20,0.87,Churned,2,29.04
45989,141,2,2025-04-26,0.92,Churned,1,19.36
45990,141,2,2025-04-29,0.88,Churned,2,33.4
45991,141,2,2025-05-03,0.95,Churned,0,0.0
45992,141,2,2025-05-10,0.91,Churned,2,26.36
45993,141,2,2025-05-17,0.95,Churned,0,0.0
45994,141,2,2025-05-22,0.91,Churned,2,24.46
45995,141,2,2025-05-27,0.95,Churned,1,24.86
45996,141,2,2025-05-30,0.91,Churned,2,39.09
45997,141,2,2025-06-06,0.87,Churned,2,32.96
45998,141,2,2025-06-12,0.92,Churned,1,16.84
45999,141,2,2025-06-17,0.95,Churned,0,0.0
46000,141,2,2025-06-20,0.95,Churned,1,18.45
46001,141,2,2025-06-25,0.95,Churned,1,23.44
46002,141,2,2025-06-29,0.95,Churned,0,0.0
46003,141,2,2025-07-06,0.95,Churned,1,11.35
46004,141,2,2025-07-11,0.95,Churned,1,7.52
46005,141,2,2025-07-15,0.91,Churned,2,34.17
46006,141,2,2025-07-18,0.95,Churned,1,21.95
46007,141,2,2025-07-24,0.95,Churned,0,0.0
46008,141,2,2025-07-31,0.95,Churned,0,0.0
46009,141,2,2025-08-03,0.95,Churned,0,0.0
46010,141,2,2025-08-08,0.95,Churned,1,14.39
46011,141,2,2025-08-11,0.95,Churned,1,24.87
46012,141,2,2025-08-15,0.95,Churned,0,0.0
46013,141,2,2025-08-21,0.95,Churned,0,0.0
46014,141,2,2025-08-28,0.95,Churned,1,7.21
46015,141,2,2025-09-02,0.95,Churned,1,8.89
46016,141,2,2025-09-07,0.95,Churned,0,0.0
46017,141,2,2025-09-12,0.95,Churned,1,16.51
46018,141,2,2025-09-15,0.95,Churned,0,0.0
46019,141,2,2025-09-22,0.95,Churned,0,0.0
46020,141,2,2025-09-29,0.95,Churned,0,0.0
46021,141,2,2025-10-03,0.95,Churned,0,0.0
46022,141,2,2025-10-07,0.95,Churned,1,16.44
46023,141,2,2025-10-10,0.95,Churned,1,5.42
46024,141,2,2025-10-13,0.95,Churned,1,15.3
46025,141,2,2025-10-18,0.95,Churned,1,22.86
46026,141,2,2025-10-23,0.95,Churned,1,9.25
46027,141,2,2025-10-30,0.95,Churned,0,0.0
46028,141,2,2025-11-05,0.95,Churned,0,0.0
46029,141,2,2025-11-12,0.95,Churned,1,17.18
46030,141,2,2025-11-16,0.91,Churned,2,39.5
46031,141,2,2025-11-23,0.95,Churned,0,0.0
46032,141,2,2025-11-27,0.95,Churned,0,0.0
46033,141,2,2025-12-01,0.95,Churned,0,0.0
46034,141,2,2025-12-05,0.95,Churned,1,11.56
46035,141,2,2025-12-11,0.95,Churned,0,0.0
46036,141,2,2025-12-18,0.95,Churned,1,18.8
46037,141,2,2025-12-21,0.91,Churned,2,21.18
46038,141,2,2025-12-27,0.87,Churned,2,39.35
46039,141,2,2026-01-03,0.95,Churned,0,0.0
46040,141,2,2026-01-07,0.95,Churned,0,0.0
46041,141,2,2026-01-13,0.95,Churned,1,5.26
46042,141,2,2026-01-19,0.95,Churned,0,0.0
46043,141,2,2026-01-25,0.95,Churned,1,8.42
46044,141,2,2026-01-31,0.95,Churned,0,0.0
46045,141,2,2026-02-07,0.95,Churned,0,0.0
46046,141,2,2026-02-10,0.95,Churned,0,0.0
46047,141,2,2026-02-16,0.95,Churned,1,11.36
46048,141,2,2026-02-23,0.95,Churned,1,21.41
46049,141,2,2026-03-02,0.95,Churned,1,10.12
46050,141,2,2026-03-06,0.95,Churned,0,0.0
46051,141,2,2026-03-10,0.95,Churned,1,14.94
46052,141,2,2026-03-17,0.95,Churned,1,19.32
46053,141,2,2026-03-24,0.95,Churned,1,17.32
46054,141,2,2026-03-30,0.91,Churned,2,23.63
46055,141,2,2026-04-06,0.95,Churned,0,0.0
46056,141,2,2026-04-11,0.95,Churned,0,0.0
46057,141,2,2026-04-15,0.95,Churned,0,0.0
46058,141,2,2026-04-19,0.95,Churned,0,0.0
46059,141,2,2026-04-26,0.95,Churned,0,0.0
46060,141,2,2026-04-30,0.95,Churned,1,22.76
46061,141,2,2026-05-07,0.95,Churned,0,0.0
46062,141,2,2026-05-11,0.95,Churned,1,24.49
46063,141,2,2026-05-17,0.95,Churned,1,5.34
46064,141,2,2026-05-24,0.95,Churned,0,0.0
46065,141,2,2026-05-29,0.95,Churned,0,0.0
46066,141,2,2026-06-05,0.95,Churned,0,0.0
46067,141,2,2026-06-10,0.95,Churned,1,18.72
46068,141,2,2026-06-17,0.95,Churned,0,0.0
46069,141,2,2026-06-20,0.95,Churned,0,0.0
46070,141,2,2026-06-27,0.95,Churned,0,0.0
46071,141,2,2026-06-30,0.95,Churned,1,18.27
46072,142,2,2021-09-07,0.7768,Churned,0,0.0
46073,142,2,2021-09-14,0.95,Churned,0,0.0
46074,142,2,2021-09-21,0.95,Churned,0,0.0
46075,142,2,2021-09-25,0.95,Churned,0,0.0
46076,142,2,2021-09-29,0.95,Churned,0,0.0
46077,142,2,2021-10-05,0.95,Churned,0,0.0
46078,142,2,2021-10-10,0.95,Churned,0,0.0
46079,142,2,2021-10-15,0.95,Churned,0,0.0
46080,142,2,2021-10-22,0.95,Churned,1,17.81
46081,142,2,2021-10-25,0.95,Churned,0,0.0
46082,142,2,2021-10-30,0.95,Churned,0,0.0
46083,142,2,2021-11-04,0.95,Churned,0,0.0
46084,142,2,2021-11-11,0.86,Churned,3,54.85
46085,142,2,2021-11-18,0.91,Churned,1,21.37
46086,142,2,2021-11-25,0.95,Churned,1,23.49
46087,142,2,2021-12-01,0.91,Churned,3,38.72
46088,142,2,2021-12-07,0.95,Churned,1,15.65
46089,142,2,2021-12-10,0.91,Churned,2,31.91
46090,142,2,2021-12-16,0.87,Churned,2,21.8
46091,142,2,2021-12-20,0.95,Churned,0,0.0
46092,142,2,2021-12-23,0.95,Churned,0,0.0
46093,142,2,2021-12-28,0.95,Churned,0,0.0
46094,142,2,2022-01-03,0.95,Churned,1,14.78
46095,142,2,2022-01-08,0.95,Churned,0,0.0
46096,142,2,2022-01-11,0.95,Churned,0,0.0
46097,142,2,2022-01-15,0.91,Churned,2,26.6
46098,142,2,2022-01-21,0.95,Churned,0,0.0
46099,142,2,2022-01-27,0.91,Churned,2,34.52
46100,142,2,2022-02-03,0.82,Churned,3,47.38
46101,142,2,2022-02-09,0.73,Churned,3,40.5
46102,142,2,2022-02-14,0.95,Churned,0,0.0
46103,142,2,2022-02-21,0.95,Churned,0,0.0
46104,142,2,2022-02-24,0.95,Churned,0,0.0
46105,142,2,2022-02-27,0.95,Churned,0,0.0
46106,142,2,2022-03-02,0.91,Churned,2,32.89
46107,142,2,2022-03-09,0.95,Churned,1,15.88
46108,142,2,2022-03-15,0.95,Churned,0,0.0
46109,142,2,2022-03-19,0.95,Churned,1,5.87
46110,142,2,2022-03-24,0.95,Churned,0,0.0
46111,142,2,2022-03-29,0.95,Churned,1,18.12
46112,142,2,2022-04-03,0.91,Churned,2,23.62
46113,142,2,2022-04-07,0.87,Churned,2,26.78
46114,142,2,2022-04-12,0.83,Churned,2,26.01
46115,142,2,2022-04-17,0.93,Churned,1,7.19
46116,142,2,2022-04-21,0.95,Churned,0,0.0
46117,142,2,2022-04-25,0.91,Churned,2,25.46
46118,142,2,2022-05-01,0.95,Churned,0,0.0
46119,142,2,2022-05-07,0.91,Churned,2,32.4
46120,142,2,2022-05-14,0.95,Churned,1,12.37
46121,142,2,2022-05-17,0.95,Churned,1,21.22
46122,142,2,2022-05-24,0.95,Churned,1,13.0
46123,142,2,2022-05-30,0.95,Churned,0,0.0
46124,142,2,2022-06-05,0.95,Churned,0,0.0
46125,142,2,2022-06-09,0.95,Churned,1,9.74
46126,142,2,2022-06-15,0.91,Churned,2,31.73
46127,142,2,2022-06-18,0.95,Churned,1,18.61
46128,142,2,2022-06-24,0.95,Churned,0,0.0
46129,142,2,2022-06-30,0.95,Churned,1,8.02
46130,142,2,2022-07-05,0.91,Churned,2,26.94
46131,142,2,2022-07-08,0.87,Churned,2,31.98
46132,142,2,2022-07-11,0.83,Churned,2,21.38
46133,142,2,2022-07-16,0.95,Churned,0,0.0
46134,142,2,2022-07-20,0.95,Churned,1,14.92
46135,142,2,2022-07-23,0.91,Churned,2,24.06
46136,142,2,2022-07-26,0.87,Churned,3,36.43
46137,142,2,2022-08-01,0.92,Churned,1,13.02
46138,142,2,2022-08-05,0.95,Churned,0,0.0
46139,142,2,2022-08-12,0.95,Churned,0,0.0
46140,142,2,2022-08-18,0.95,Churned,0,0.0
46141,142,2,2022-08-24,0.91,Churned,2,21.32
46142,142,2,2022-08-29,0.95,Churned,0,0.0
46143,142,2,2022-09-05,0.95,Churned,0,0.0
46144,142,2,2022-09-08,0.91,Churned,2,27.1
46145,142,2,2022-09-11,0.82,Churned,3,43.34
46146,142,2,2022-09-15,0.87,Churned,1,17.32
46147,142,2,2022-09-19,0.95,Churned,0,0.0
46148,142,2,2022-09-22,0.95,Churned,0,0.0
46149,142,2,2022-09-25,0.95,Churned,0,0.0
46150,142,2,2022-09-30,0.95,Churned,0,0.0
46151,142,2,2022-10-03,0.95,Churned,0,0.0
46152,142,2,2022-10-06,0.91,Churned,2,36.29
46153,142,2,2022-10-11,0.87,Churned,2,38.97
46154,142,2,2022-10-16,0.95,Churned,0,0.0
46155,142,2,2022-10-23,0.95,Churned,0,0.0
46156,142,2,2022-10-28,0.86,Churned,3,48.34
46157,142,2,2022-11-03,0.91,Churned,1,13.22
46158,142,2,2022-11-09,0.87,Churned,2,22.54
46159,142,2,2022-11-13,0.83,Churned,3,39.39
46160,142,2,2022-11-16,0.95,Churned,0,0.0
46161,142,2,2022-11-21,0.95,Churned,1,14.16
46162,142,2,2022-11-27,0.95,Churned,1,14.83
46163,142,2,2022-12-02,0.91,Churned,2,22.0
46164,142,2,2022-12-08,0.95,Churned,1,17.98
46165,142,2,2022-12-15,0.95,Churned,0,0.0
46166,142,2,2022-12-21,0.95,Churned,0,0.0
46167,142,2,2022-12-26,0.91,Churned,2,26.55
46168,142,2,2022-12-29,0.95,Churned,0,0.0
46169,142,2,2023-01-03,0.95,Churned,0,0.0
46170,142,2,2023-01-07,0.91,Churned,2,36.43
46171,142,2,2023-01-10,0.95,Churned,0,0.0
46172,142,2,2023-01-14,0.95,Churned,1,9.99
46173,142,2,2023-01-18,0.95,Churned,0,0.0
46174,142,2,2023-01-25,0.91,Churned,2,21.53
46175,142,2,2023-01-28,0.87,Churned,2,25.46
46176,142,2,2023-02-01,0.95,Churned,0,0.0
46177,142,2,2023-02-08,0.95,Churned,0,0.0
46178,142,2,2023-02-11,0.95,Churned,1,12.13
46179,142,2,2023-02-15,0.91,Churned,2,27.92
46180,142,2,2023-02-18,0.95,Churned,1,23.59
46181,142,2,2023-02-24,0.91,Churned,2,27.05
46182,142,2,2023-03-02,0.95,Churned,0,0.0
46183,142,2,2023-03-08,0.95,Churned,1,17.02
46184,142,2,2023-03-15,0.95,Churned,0,0.0
46185,142,2,2023-03-22,0.95,Churned,1,7.87
46186,142,2,2023-03-25,0.91,Churned,2,33.81
46187,142,2,2023-03-28,0.95,Churned,1,7.38
46188,142,2,2023-04-02,0.95,Churned,1,9.17
46189,142,2,2023-04-05,0.91,Churned,2,36.01
46190,142,2,2023-04-12,0.95,Churned,1,9.0
46191,142,2,2023-04-16,0.95,Churned,1,6.17
46192,142,2,2023-04-21,0.91,Churned,2,39.47
46193,142,2,2023-04-28,0.95,Churned,1,10.74
46194,142,2,2023-05-01,0.95,Churned,1,11.73
46195,142,2,2023-05-08,0.95,Churned,0,0.0
46196,142,2,2023-05-13,0.95,Churned,1,6.54
46197,142,2,2023-05-18,0.95,Churned,1,24.59
46198,142,2,2023-05-21,0.95,Churned,1,10.68
46199,142,2,2023-05-27,0.95,Churned,0,0.0
46200,142,2,2023-05-31,0.95,Churned,0,0.0
46201,142,2,2023-06-07,0.95,Churned,0,0.0
46202,142,2,2023-06-14,0.95,Churned,0,0.0
46203,142,2,2023-06-18,0.95,Churned,1,8.4
46204,142,2,2023-06-21,0.95,Churned,0,0.0
46205,142,2,2023-06-24,0.91,Churned,2,24.31
46206,142,2,2023-06-28,0.95,Churned,0,0.0
46207,142,2,2023-07-03,0.95,Churned,0,0.0
46208,142,2,2023-07-06,0.95,Churned,0,0.0
46209,142,2,2023-07-09,0.95,Churned,0,0.0
46210,142,2,2023-07-12,0.95,Churned,0,0.0
46211,142,2,2023-07-16,0.95,Churned,0,0.0
46212,142,2,2023-07-23,0.95,Churned,0,0.0
46213,142,2,2023-07-30,0.95,Churned,1,14.58
46214,142,2,2023-08-04,0.95,Churned,1,19.84
46215,142,2,2023-08-10,0.95,Churned,0,0.0
46216,142,2,2023-08-16,0.95,Churned,1,23.11
46217,142,2,2023-08-23,0.95,Churned,0,0.0
46218,142,2,2023-08-28,0.91,Churned,2,22.24
46219,142,2,2023-09-03,0.95,Churned,0,0.0
46220,142,2,2023-09-10,0.95,Churned,0,0.0
46221,142,2,2023-09-15,0.95,Churned,0,0.0
46222,142,2,2023-09-20,0.95,Churned,0,0.0
46223,142,2,2023-09-23,0.95,Churned,0,0.0
46224,142,2,2023-09-29,0.95,Churned,0,0.0
46225,142,2,2023-10-05,0.95,Churned,0,0.0
46226,142,2,2023-10-12,0.95,Churned,1,11.74
46227,142,2,2023-10-16,0.95,Churned,0,0.0
46228,142,2,2023-10-23,0.95,Churned,0,0.0
46229,142,2,2023-10-28,0.95,Churned,0,0.0
46230,142,2,2023-11-04,0.95,Churned,1,17.24
46231,142,2,2023-11-07,0.95,Churned,0,0.0
46232,142,2,2023-11-10,0.95,Churned,1,19.21
46233,142,2,2023-11-16,0.91,Churned,2,36.11
46234,142,2,2023-11-23,0.95,Churned,0,0.0
46235,142,2,2023-11-29,0.95,Churned,0,0.0
46236,142,2,2023-12-02,0.95,Churned,0,0.0
46237,142,2,2023-12-06,0.91,Churned,2,22.4
46238,142,2,2023-12-10,0.95,Churned,0,0.0
46239,142,2,2023-12-17,0.95,Churned,0,0.0
46240,142,2,2023-12-24,0.91,Churned,2,31.12
46241,142,2,2023-12-29,0.95,Churned,0,0.0
46242,142,2,2024-01-04,0.91,Churned,2,36.91
46243,142,2,2024-01-11,0.95,Churned,0,0.0
46244,142,2,2024-01-17,0.95,Churned,0,0.0
46245,142,2,2024-01-20,0.95,Churned,0,0.0
46246,142,2,2024-01-25,0.95,Churned,0,0.0
46247,142,2,2024-01-29,0.95,Churned,0,0.0
46248,142,2,2024-02-03,0.91,Churned,2,31.49
46249,142,2,2024-02-09,0.95,Churned,1,24.47
46250,142,2,2024-02-15,0.95,Churned,0,0.0
46251,142,2,2024-02-22,0.95,Churned,0,0.0
46252,142,2,2024-02-26,0.91,Churned,2,20.68
46253,142,2,2024-03-03,0.95,Churned,0,0.0
46254,142,2,2024-03-08,0.95,Churned,0,0.0
46255,142,2,2024-03-15,0.95,Churned,1,18.77
46256,142,2,2024-03-22,0.95,Churned,1,16.25
46257,142,2,2024-03-29,0.95,Churned,0,0.0
46258,142,2,2024-04-03,0.95,Churned,1,20.04
46259,142,2,2024-04-10,0.95,Churned,0,0.0
46260,142,2,2024-04-17,0.95,Churned,0,0.0
46261,142,2,2024-04-22,0.95,Churned,0,0.0
46262,142,2,2024-04-28,0.91,Churned,2,22.09
46263,142,2,2024-05-01,0.95,Churned,0,0.0
46264,142,2,2024-05-05,0.91,Churned,2,35.5
46265,142,2,2024-05-08,0.95,Churned,0,0.0
46266,142,2,2024-05-11,0.95,Churned,0,0.0
46267,142,2,2024-05-14,0.95,Churned,0,0.0
46268,142,2,2024-05-21,0.95,Churned,0,0.0
46269,142,2,2024-05-28,0.95,Churned,0,0.0
46270,142,2,2024-06-01,0.95,Churned,0,0.0
46271,142,2,2024-06-08,0.95,Churned,1,5.61
46272,142,2,2024-06-14,0.95,Churned,0,0.0
46273,142,2,2024-06-20,0.95,Churned,0,0.0
46274,142,2,2024-06-26,0.95,Churned,1,8.69
46275,142,2,2024-06-29,0.95,Churned,1,21.54
46276,142,2,2024-07-03,0.95,Churned,0,0.0
46277,142,2,2024-07-07,0.95,Churned,0,0.0
46278,142,2,2024-07-12,0.95,Churned,0,0.0
46279,142,2,2024-07-16,0.95,Churned,0,0.0
46280,142,2,2024-07-23,0.95,Churned,0,0.0
46281,142,2,2024-07-28,0.95,Churned,1,9.84
46282,142,2,2024-08-01,0.95,Churned,0,0.0
46283,142,2,2024-08-04,0.95,Churned,1,24.83
46284,142,2,2024-08-07,0.95,Churned,1,20.76
46285,142,2,2024-08-10,0.95,Churned,0,0.0
46286,142,2,2024-08-13,0.95,Churned,0,0.0
46287,142,2,2024-08-19,0.95,Churned,0,0.0
46288,142,2,2024-08-25,0.95,Churned,0,0.0
46289,142,2,2024-08-29,0.95,Churned,0,0.0
46290,142,2,2024-09-03,0.95,Churned,0,0.0
46291,142,2,2024-09-09,0.95,Churned,0,0.0
46292,142,2,2024-09-13,0.95,Churned,0,0.0
46293,142,2,2024-09-18,0.95,Churned,0,0.0
46294,142,2,2024-09-24,0.95,Churned,0,0.0
46295,142,2,2024-09-27,0.95,Churned,0,0.0
46296,142,2,2024-10-04,0.95,Churned,0,0.0
46297,142,2,2024-10-10,0.95,Churned,0,0.0
46298,142,2,2024-10-16,0.95,Churned,0,0.0
46299,142,2,2024-10-21,0.95,Churned,0,0.0
46300,142,2,2024-10-27,0.95,Churned,0,0.0
46301,142,2,2024-10-31,0.95,Churned,0,0.0
46302,142,2,2024-11-06,0.95,Churned,0,0.0
46303,142,2,2024-11-11,0.95,Churned,0,0.0
46304,142,2,2024-11-14,0.95,Churned,0,0.0
46305,142,2,2024-11-20,0.95,Churned,0,0.0
46306,142,2,2024-11-26,0.95,Churned,0,0.0
46307,142,2,2024-12-01,0.95,Churned,0,0.0
46308,142,2,2024-12-08,0.95,Churned,1,20.44
46309,142,2,2024-12-15,0.95,Churned,0,0.0
46310,142,2,2024-12-21,0.95,Churned,0,0.0
46311,142,2,2024-12-25,0.95,Churned,0,0.0
46312,142,2,2024-12-28,0.95,Churned,0,0.0
46313,142,2,2025-01-04,0.95,Churned,0,0.0
46314,142,2,2025-01-07,0.95,Churned,0,0.0
46315,142,2,2025-01-12,0.95,Churned,0,0.0
46316,142,2,2025-01-17,0.95,Churned,0,0.0
46317,142,2,2025-01-20,0.95,Churned,0,0.0
46318,142,2,2025-01-24,0.95,Churned,1,8.82
46319,142,2,2025-01-27,0.95,Churned,0,0.0
46320,142,2,2025-02-02,0.95,Churned,1,5.3
46321,142,2,2025-02-07,0.95,Churned,0,0.0
46322,142,2,2025-02-14,0.95,Churned,1,9.13
46323,142,2,2025-02-18,0.95,Churned,0,0.0
46324,142,2,2025-02-22,0.95,Churned,1,18.39
46325,142,2,2025-02-25,0.95,Churned,1,12.56
46326,142,2,2025-03-03,0.95,Churned,0,0.0
46327,142,2,2025-03-06,0.95,Churned,0,0.0
46328,142,2,2025-03-10,0.95,Churned,0,0.0
46329,142,2,2025-03-17,0.95,Churned,0,0.0
46330,142,2,2025-03-20,0.95,Churned,0,0.0
46331,142,2,2025-03-23,0.95,Churned,0,0.0
46332,142,2,2025-03-29,0.95,Churned,0,0.0
46333,142,2,2025-04-01,0.95,Churned,0,0.0
46334,142,2,2025-04-04,0.95,Churned,1,23.68
46335,142,2,2025-04-10,0.95,Churned,0,0.0
46336,142,2,2025-04-16,0.95,Churned,1,13.5
46337,142,2,2025-04-21,0.95,Churned,0,0.0
46338,142,2,2025-04-24,0.95,Churned,0,0.0
46339,142,2,2025-04-30,0.95,Churned,0,0.0
46340,142,2,2025-05-07,0.95,Churned,1,11.29
46341,142,2,2025-05-13,0.95,Churned,0,0.0
46342,142,2,2025-05-16,0.95,Churned,0,0.0
46343,142,2,2025-05-19,0.95,Churned,0,0.0
46344,142,2,2025-05-23,0.95,Churned,0,0.0
46345,142,2,2025-05-30,0.95,Churned,0,0.0
46346,142,2,2025-06-02,0.95,Churned,1,22.46
46347,142,2,2025-06-09,0.95,Churned,0,0.0
46348,142,2,2025-06-12,0.95,Churned,0,0.0
46349,142,2,2025-06-15,0.95,Churned,0,0.0
46350,142,2,2025-06-22,0.95,Churned,0,0.0
46351,142,2,2025-06-27,0.95,Churned,0,0.0
46352,142,2,2025-06-30,0.95,Churned,0,0.0
46353,142,2,2025-07-07,0.95,Churned,0,0.0
46354,142,2,2025-07-10,0.95,Churned,0,0.0
46355,142,2,2025-07-14,0.95,Churned,0,0.0
46356,142,2,2025-07-19,0.95,Churned,1,10.9
46357,142,2,2025-07-26,0.95,Churned,1,7.71
46358,142,2,2025-08-02,0.95,Churned,0,0.0
46359,142,2,2025-08-06,0.95,Churned,0,0.0
46360,142,2,2025-08-09,0.95,Churned,0,0.0
46361,142,2,2025-08-13,0.95,Churned,0,0.0
46362,142,2,2025-08-17,0.95,Churned,0,0.0
46363,142,2,2025-08-24,0.95,Churned,1,10.31
46364,142,2,2025-08-30,0.95,Churned,1,11.55
46365,142,2,2025-09-02,0.95,Churned,0,0.0
46366,142,2,2025-09-07,0.95,Churned,0,0.0
46367,142,2,2025-09-14,0.95,Churned,0,0.0
46368,142,2,2025-09-18,0.95,Churned,0,0.0
46369,142,2,2025-09-24,0.95,Churned,0,0.0
46370,142,2,2025-09-28,0.95,Churned,0,0.0
46371,142,2,2025-10-05,0.95,Churned,0,0.0
46372,142,2,2025-10-09,0.95,Churned,0,0.0
46373,142,2,2025-10-13,0.95,Churned,0,0.0
46374,142,2,2025-10-17,0.95,Churned,0,0.0
46375,142,2,2025-10-20,0.95,Churned,0,0.0
46376,142,2,2025-10-23,0.95,Churned,0,0.0
46377,142,2,2025-10-29,0.95,Churned,0,0.0
46378,142,2,2025-11-05,0.95,Churned,0,0.0
46379,142,2,2025-11-09,0.95,Churned,0,0.0
46380,142,2,2025-11-13,0.95,Churned,0,0.0
46381,142,2,2025-11-18,0.95,Churned,0,0.0
46382,142,2,2025-11-24,0.95,Churned,0,0.0
46383,142,2,2025-11-28,0.95,Churned,0,0.0
46384,142,2,2025-12-05,0.95,Churned,0,0.0
46385,142,2,2025-12-10,0.95,Churned,0,0.0
46386,142,2,2025-12-17,0.95,Churned,0,0.0
46387,142,2,2025-12-21,0.95,Churned,0,0.0
46388,142,2,2025-12-25,0.95,Churned,0,0.0
46389,142,2,2026-01-01,0.95,Churned,0,0.0
46390,142,2,2026-01-08,0.95,Churned,0,0.0
46391,142,2,2026-01-11,0.95,Churned,0,0.0
46392,142,2,2026-01-14,0.95,Churned,0,0.0
46393,142,2,2026-01-17,0.95,Churned,0,0.0
46394,142,2,2026-01-20,0.95,Churned,0,0.0
46395,142,2,2026-01-25,0.95,Churned,0,0.0
46396,142,2,2026-02-01,0.95,Churned,0,0.0
46397,142,2,2026-02-06,0.95,Churned,0,0.0
46398,142,2,2026-02-09,0.95,Churned,0,0.0
46399,142,2,2026-02-12,0.95,Churned,0,0.0
46400,142,2,2026-02-16,0.95,Churned,0,0.0
46401,142,2,2026-02-20,0.95,Churned,0,0.0
46402,142,2,2026-02-27,0.95,Churned,0,0.0
46403,142,2,2026-03-03,0.95,Churned,0,0.0
46404,142,2,2026-03-07,0.95,Churned,0,0.0
46405,142,2,2026-03-10,0.95,Churned,0,0.0
46406,142,2,2026-03-17,0.95,Churned,0,0.0
46407,142,2,2026-03-23,0.95,Churned,0,0.0
46408,142,2,2026-03-29,0.95,Churned,0,0.0
46409,142,2,2026-04-05,0.95,Churned,0,0.0
46410,142,2,2026-04-12,0.95,Churned,0,0.0
46411,142,2,2026-04-16,0.95,Churned,0,0.0
46412,142,2,2026-04-19,0.95,Churned,0,0.0
46413,142,2,2026-04-25,0.95,Churned,0,0.0
46414,142,2,2026-04-30,0.95,Churned,0,0.0
46415,142,2,2026-05-07,0.95,Churned,0,0.0
46416,142,2,2026-05-11,0.95,Churned,0,0.0
46417,142,2,2026-05-18,0.95,Churned,0,0.0
46418,142,2,2026-05-23,0.95,Churned,0,0.0
46419,142,2,2026-05-30,0.95,Churned,0,0.0
46420,142,2,2026-06-04,0.95,Churned,0,0.0
46421,142,2,2026-06-08,0.95,Churned,0,0.0
46422,142,2,2026-06-14,0.95,Churned,0,0.0
46423,142,2,2026-06-20,0.95,Churned,0,0.0
46424,142,2,2026-06-25,0.95,Churned,0,0.0
46425,143,2,2021-10-30,0.4606,At Risk,2,39.17
46426,143,2,2021-11-05,0.7106,At Risk,0,0.0
46427,143,2,2021-11-10,0.6206,At Risk,3,46.38
46428,143,2,2021-11-15,0.6706,At Risk,1,21.77
46429,143,2,2021-11-18,0.7706,Churned,1,7.54
46430,143,2,2021-11-22,0.8206,Churned,1,20.28
46431,143,2,2021-11-26,0.95,Churned,0,0.0
46432,143,2,2021-12-03,0.95,Churned,1,18.43
46433,143,2,2021-12-09,0.91,Churned,3,35.1
46434,143,2,2021-12-14,0.87,Churned,2,22.54
46435,143,2,2021-12-20,0.95,Churned,0,0.0
46436,143,2,2021-12-24,0.95,Churned,1,9.6
46437,143,2,2021-12-29,0.95,Churned,0,0.0
46438,143,2,2022-01-02,0.95,Churned,0,0.0
46439,143,2,2022-01-07,0.95,Churned,0,0.0
46440,143,2,2022-01-10,0.95,Churned,0,0.0
46441,143,2,2022-01-16,0.95,Churned,1,22.28
46442,143,2,2022-01-23,0.91,Churned,2,29.45
46443,143,2,2022-01-27,0.87,Churned,2,24.23
46444,143,2,2022-02-01,0.83,Churned,2,39.82
46445,143,2,2022-02-08,0.79,Churned,2,29.03
46446,143,2,2022-02-12,0.84,Churned,1,20.65
46447,143,2,2022-02-18,0.94,Churned,1,8.31
46448,143,2,2022-02-24,0.95,Churned,1,22.9
46449,143,2,2022-03-02,0.95,Churned,1,20.58
46450,143,2,2022-03-05,0.95,Churned,0,0.0
46451,143,2,2022-03-08,0.95,Churned,0,0.0
46452,143,2,2022-03-11,0.91,Churned,2,22.95
46453,143,2,2022-03-15,0.87,Churned,2,23.46
46454,143,2,2022-03-22,0.83,Churned,2,37.02
46455,143,2,2022-03-27,0.95,Churned,0,0.0
46456,143,2,2022-03-30,0.95,Churned,1,13.17
46457,143,2,2022-04-03,0.91,Churned,2,33.92
46458,143,2,2022-04-07,0.95,Churned,0,0.0
46459,143,2,2022-04-14,0.91,Churned,2,23.39
